2023-06-21 11:58:02.1723|Info|| "bool connect_devices()" "connecting NDF1" |function_name=bool connect_devices(), message=connecting NDF1 
2023-06-21 14:20:00.0146|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:02.5306|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:05.0594|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:07.5764|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:10.1064|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:12.6218|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:15.1292|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:17.6519|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:20.1669|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:22.6851|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:25.2067|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:27.7245|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:30.2556|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:32.7654|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:35.2939|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:37.8225|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:40.3532|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:42.8825|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:45.4165|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:47.9259|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:50.4456|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:52.9624|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:55.4680|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:20:57.9805|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:21:00.4983|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:21:03.0298|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:21:05.5494|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:21:08.0696|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:21:10.5879|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:21:13.0951|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:21:15.6161|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:21:18.1505|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:21:20.6734|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:21:23.1917|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:21:25.7216|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:21:28.2512|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:21:30.7795|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:21:33.2932|Info|| "auto_run()" "Wait for temperature... 0" |function_name=auto_run(), message=Wait for temperature... 0 
2023-06-21 14:21:33.8117|Info|| "auto_run()" "Wait for temperature... 1" |function_name=auto_run(), message=Wait for temperature... 1 
2023-06-21 14:21:34.3243|Info|| "auto_run()" "Wait for temperature... 2" |function_name=auto_run(), message=Wait for temperature... 2 
2023-06-21 14:21:34.8411|Info|| "auto_run()" "Wait for temperature... 3" |function_name=auto_run(), message=Wait for temperature... 3 
2023-06-21 14:21:35.3549|Info|| "auto_run()" "Wait for temperature... 4" |function_name=auto_run(), message=Wait for temperature... 4 
2023-06-21 14:21:35.8710|Info|| "auto_run()" "Wait for temperature... 5" |function_name=auto_run(), message=Wait for temperature... 5 
2023-06-21 14:21:36.3842|Info|| "auto_run()" "Wait for temperature... 6" |function_name=auto_run(), message=Wait for temperature... 6 
2023-06-21 14:21:36.9004|Info|| "auto_run()" "Wait for temperature... 7" |function_name=auto_run(), message=Wait for temperature... 7 
2023-06-21 14:21:37.4149|Info|| "auto_run()" "Wait for temperature... 8" |function_name=auto_run(), message=Wait for temperature... 8 
2023-06-21 14:21:37.4149|Info|| "auto_run()" "Getting data..." |function_name=auto_run(), message=Getting data... 
2023-06-21 14:21:37.4149|Info|| "GetData()" "Loop Started" |function_name=GetData(), message=Loop Started 
2023-06-21 14:21:37.6563|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:37.6563|Info|| "DataAddColumn" "0" |function_name=DataAddColumn, message=0 
2023-06-21 14:21:37.6563|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:37.6563|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:37.6563|Info|| "auto_run()" "Data taken..." |function_name=auto_run(), message=Data taken... 
2023-06-21 14:21:37.6563|Info|| "auto_run()" "Adding data to DataSet..." |function_name=auto_run(), message=Adding data to DataSet... 
2023-06-21 14:21:37.6563|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:37.6563|Info|| "DataAddColumn" "0" |function_name=DataAddColumn, message=0 
2023-06-21 14:21:37.6563|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:37.6563|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:37.6563|Info|| "auto_run()" "Taking N-1 times..." |function_name=auto_run(), message=Taking N-1 times... 
2023-06-21 14:21:37.6563|Info|| "auto_run()" "Saving C:\Users\d26009dd\Desktop\TestAuto\Test_15.7449uW_n1_1_n2_1_0.1s_300K_0.1nm.csv" |function_name=auto_run(), message=Saving C:\Users\d26009dd\Desktop\TestAuto\Test_15.7449uW_n1_1_n2_1_0.1s_300K_0.1nm.csv 
2023-06-21 14:21:37.6672|Info|| "auto_run()" "Task19" |function_name=auto_run(), message=Task19 
2023-06-21 14:21:37.6672|Info|| "auto_run()" "Setting devices..." |function_name=auto_run(), message=Setting devices... 
2023-06-21 14:21:38.9659|Info|| "auto_run()" "Getting data..." |function_name=auto_run(), message=Getting data... 
2023-06-21 14:21:38.9659|Info|| "GetData()" "Loop Started" |function_name=GetData(), message=Loop Started 
2023-06-21 14:21:39.1941|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:39.1941|Info|| "DataAddColumn" "0" |function_name=DataAddColumn, message=0 
2023-06-21 14:21:39.1941|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:39.1941|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:39.1941|Info|| "auto_run()" "Data taken..." |function_name=auto_run(), message=Data taken... 
2023-06-21 14:21:39.1941|Info|| "auto_run()" "Adding data to DataSet..." |function_name=auto_run(), message=Adding data to DataSet... 
2023-06-21 14:21:39.1941|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:39.1941|Info|| "DataAddColumn" "0" |function_name=DataAddColumn, message=0 
2023-06-21 14:21:39.1941|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:39.1941|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:39.1941|Info|| "auto_run()" "Taking N-1 times..." |function_name=auto_run(), message=Taking N-1 times... 
2023-06-21 14:21:39.1941|Info|| "auto_run()" "Saving C:\Users\d26009dd\Desktop\TestAuto\Test_15.6907uW_n1_1_n2_2_0.1s_300K_0.1nm.csv" |function_name=auto_run(), message=Saving C:\Users\d26009dd\Desktop\TestAuto\Test_15.6907uW_n1_1_n2_2_0.1s_300K_0.1nm.csv 
2023-06-21 14:21:39.1941|Info|| "auto_run()" "Task20" |function_name=auto_run(), message=Task20 
2023-06-21 14:21:39.1941|Info|| "auto_run()" "Setting devices..." |function_name=auto_run(), message=Setting devices... 
2023-06-21 14:21:40.4880|Info|| "auto_run()" "Getting data..." |function_name=auto_run(), message=Getting data... 
2023-06-21 14:21:40.4880|Info|| "GetData()" "Loop Started" |function_name=GetData(), message=Loop Started 
2023-06-21 14:21:40.7121|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:40.7121|Info|| "DataAddColumn" "0" |function_name=DataAddColumn, message=0 
2023-06-21 14:21:40.7121|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:40.7121|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:40.7121|Info|| "auto_run()" "Data taken..." |function_name=auto_run(), message=Data taken... 
2023-06-21 14:21:40.7121|Info|| "auto_run()" "Adding data to DataSet..." |function_name=auto_run(), message=Adding data to DataSet... 
2023-06-21 14:21:40.7121|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:40.7121|Info|| "DataAddColumn" "0" |function_name=DataAddColumn, message=0 
2023-06-21 14:21:40.7121|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:40.7121|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:40.7121|Info|| "auto_run()" "Taking N-1 times..." |function_name=auto_run(), message=Taking N-1 times... 
2023-06-21 14:21:40.7121|Info|| "auto_run()" "Saving C:\Users\d26009dd\Desktop\TestAuto\Test_15.4968uW_n1_1_n2_3_0.1s_300K_0.1nm.csv" |function_name=auto_run(), message=Saving C:\Users\d26009dd\Desktop\TestAuto\Test_15.4968uW_n1_1_n2_3_0.1s_300K_0.1nm.csv 
2023-06-21 14:21:40.7241|Info|| "auto_run()" "Task21" |function_name=auto_run(), message=Task21 
2023-06-21 14:21:40.7241|Info|| "auto_run()" "Setting devices..." |function_name=auto_run(), message=Setting devices... 
2023-06-21 14:21:42.0044|Info|| "auto_run()" "Getting data..." |function_name=auto_run(), message=Getting data... 
2023-06-21 14:21:42.0044|Info|| "GetData()" "Loop Started" |function_name=GetData(), message=Loop Started 
2023-06-21 14:21:42.2300|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:42.2300|Info|| "DataAddColumn" "0" |function_name=DataAddColumn, message=0 
2023-06-21 14:21:42.2300|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:42.2300|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:42.2300|Info|| "auto_run()" "Data taken..." |function_name=auto_run(), message=Data taken... 
2023-06-21 14:21:42.2300|Info|| "auto_run()" "Adding data to DataSet..." |function_name=auto_run(), message=Adding data to DataSet... 
2023-06-21 14:21:42.2300|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:42.2300|Info|| "DataAddColumn" "0" |function_name=DataAddColumn, message=0 
2023-06-21 14:21:42.2300|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:42.2300|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:42.2300|Info|| "auto_run()" "Taking N-1 times..." |function_name=auto_run(), message=Taking N-1 times... 
2023-06-21 14:21:42.2300|Info|| "auto_run()" "Saving C:\Users\d26009dd\Desktop\TestAuto\Test_15.5758uW_n1_1_n2_4_0.1s_300K_0.1nm.csv" |function_name=auto_run(), message=Saving C:\Users\d26009dd\Desktop\TestAuto\Test_15.5758uW_n1_1_n2_4_0.1s_300K_0.1nm.csv 
2023-06-21 14:21:42.2410|Info|| "auto_run()" "Task22" |function_name=auto_run(), message=Task22 
2023-06-21 14:21:42.2410|Info|| "auto_run()" "Setting devices..." |function_name=auto_run(), message=Setting devices... 
2023-06-21 14:21:43.6000|Info|| "auto_run()" "Getting data..." |function_name=auto_run(), message=Getting data... 
2023-06-21 14:21:43.6000|Info|| "GetData()" "Loop Started" |function_name=GetData(), message=Loop Started 
2023-06-21 14:21:43.8293|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:43.8293|Info|| "DataAddColumn" "0" |function_name=DataAddColumn, message=0 
2023-06-21 14:21:43.8303|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:43.8303|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:43.8303|Info|| "auto_run()" "Data taken..." |function_name=auto_run(), message=Data taken... 
2023-06-21 14:21:43.8303|Info|| "auto_run()" "Adding data to DataSet..." |function_name=auto_run(), message=Adding data to DataSet... 
2023-06-21 14:21:43.8303|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:43.8303|Info|| "DataAddColumn" "0" |function_name=DataAddColumn, message=0 
2023-06-21 14:21:43.8303|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:43.8303|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:43.8303|Info|| "auto_run()" "Taking N-1 times..." |function_name=auto_run(), message=Taking N-1 times... 
2023-06-21 14:21:43.8303|Info|| "auto_run()" "Saving C:\Users\d26009dd\Desktop\TestAuto\Test_15.7383uW_n1_1_n2_5_0.1s_300K_0.1nm.csv" |function_name=auto_run(), message=Saving C:\Users\d26009dd\Desktop\TestAuto\Test_15.7383uW_n1_1_n2_5_0.1s_300K_0.1nm.csv 
2023-06-21 14:21:43.8303|Info|| "auto_run()" "Task23" |function_name=auto_run(), message=Task23 
2023-06-21 14:21:43.8303|Info|| "auto_run()" "Setting devices..." |function_name=auto_run(), message=Setting devices... 
2023-06-21 14:21:45.1955|Info|| "auto_run()" "Getting data..." |function_name=auto_run(), message=Getting data... 
2023-06-21 14:21:45.1955|Info|| "GetData()" "Loop Started" |function_name=GetData(), message=Loop Started 
2023-06-21 14:21:45.4283|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:45.4283|Info|| "DataAddColumn" "0" |function_name=DataAddColumn, message=0 
2023-06-21 14:21:45.4283|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:45.4283|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:45.4283|Info|| "auto_run()" "Data taken..." |function_name=auto_run(), message=Data taken... 
2023-06-21 14:21:45.4283|Info|| "auto_run()" "Adding data to DataSet..." |function_name=auto_run(), message=Adding data to DataSet... 
2023-06-21 14:21:45.4283|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:45.4283|Info|| "DataAddColumn" "0" |function_name=DataAddColumn, message=0 
2023-06-21 14:21:45.4283|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:45.4283|Info|| "DataAddColumn" "1024" |function_name=DataAddColumn, message=1024 
2023-06-21 14:21:45.4283|Info|| "auto_run()" "Taking N-1 times..." |function_name=auto_run(), message=Taking N-1 times... 
2023-06-21 14:21:45.4283|Info|| "auto_run()" "Saving C:\Users\d26009dd\Desktop\TestAuto\Test_15.3192uW_n1_1_n2_6_0.1s_300K_0.1nm.csv" |function_name=auto_run(), message=Saving C:\Users\d26009dd\Desktop\TestAuto\Test_15.3192uW_n1_1_n2_6_0.1s_300K_0.1nm.csv 
2023-06-21 14:21:45.4579|Info|| "auto_run()" "The tasks are finished" |function_name=auto_run(), message=The tasks are finished 
